id,name,state,population,population_year,geography,status,distance_from_link_km,kind,url,evidence_url,verification,access
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,department-page,https://longbeach.gov/police/,https://longbeach.gov/,official-domain-or-referral,public-html
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://www.p3tips.com/TipForm.aspx?ID=365,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,alerts,https://longbeach.gov/disasterpreparedness/alert-long-beach/,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,newsroom,https://longbeach.gov/press-release-archive/?cid=6697,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-12-2026/,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-11-2026/,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-10-2026/,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,x,https://x.com/lbpd,https://longbeach.gov/police/,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,department-page,https://longbeach.gov/socialmedia/,https://longbeach.gov/police/,official-domain-or-referral,public-html
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,department-page,https://longbeach.gov/social-media-tc/,https://longbeach.gov/police/,official-domain-or-referral,public-html
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,department-page,https://longbeach.gov/news-archive/?cid=6697,https://longbeach.gov/police/,official-domain-or-referral,public-html
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-9-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-8-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-7-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-6-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-5-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-4-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-3-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-2-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-sept-1-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-31-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-30-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-29-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-28-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-27-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-26-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-25-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-24-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-23-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-22-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-21-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-20-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-19-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-18-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-17-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-16-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-15-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-14-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-13-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-12-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-11-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-10-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-9-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-8-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-6-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-7-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-5-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-4-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-3-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-2-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-aug-1-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-31-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-30-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-29-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-28-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-27-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-26-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-25-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-24-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-23-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-22-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-21-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-20-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-19-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-18-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-17-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-16-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-15-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-14-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter---july-13-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-12-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-11-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-10-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-9-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-8-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-7-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-6-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-5-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-4-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-3-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-2-20262/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-july-1-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-30-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-29-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-28-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-27-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-26-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-25-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-24-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-23-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-22-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-21-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-20-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-19-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-18-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-17-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-16-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-15-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-14-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-13-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-12-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-11-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-10-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-9-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-8-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-7-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-6-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-5-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-4-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-June-3-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-2-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-june-1-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-31-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-30-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-29-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-28-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-27-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-26-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-25-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-24-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-23-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-22-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-21-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-20-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-19-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-18-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-17-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-16-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
162:0643000,Long Beach,CA,450469,2025,incorporated-place,channels-found,514.65,incident-log,https://longbeach.gov/police/news/lbpd-blotter-may-15-2026/,https://longbeach.gov/news-archive/?cid=6697,linked-from-official-page,not-tested
